lgn_mean,lgn_std,disr_score
1.0957923,0.5725028,0.00951767
0.45984772,0.16225307,0.068033785
0.668613,0.31565136,-0.28112078
1.356188,0.744649,-0.14941633
1.5099032,1.1000742,0.09665394
1.3028315,1.2475893,-1.0734994
0.86973286,0.37477732,-0.042788982
0.50140744,0.19694324,0.24474114
0.44273743,0.19002526,-0.017784834
0.7035838,0.4363036,-0.26716173
1.0023707,0.5241359,-0.26861727
0.3579591,0.15768968,0.21290487
0.65907115,0.40681577,-0.36919266
0.7398623,0.27133167,0.047724366
0.42436072,0.1610383,-0.008140296
1.3044305,0.5070577,-0.1094656
0.6019139,0.30928567,0.10915017
0.69920784,0.31392646,0.19957656
0.91341245,0.5479434,-0.4525317
0.5638974,0.31368288,-0.1801669
0.36717424,0.25635552,-0.13755539
1.0124997,0.39309207,-0.29796028
0.3984174,0.26352006,0.20918405
0.87072873,0.30030838,-0.0625813
0.66216046,0.30866906,-0.012394726
0.59610647,0.32339296,0.050437093
1.6322466,1.0169034,-0.3980993
0.46625304,0.24314734,-0.24231151
1.2085897,0.44104213,-0.21991235
0.7824549,0.53540885,-0.0024148226
0.55486625,0.31081578,-0.072811365
1.4940186,0.9773915,-0.72731495
0.5482617,0.2835176,-0.2547538
0.5578238,0.25605786,-0.044542074
0.6163904,0.22924364,0.20777246
0.62568545,0.2938694,-0.052552402
0.5512525,0.28023225,-0.18035561
1.3085797,0.5876251,-0.31992078
1.5417567,0.75716877,-1.3846494
0.48712617,0.23062763,-0.08103031
0.4404035,0.210826,0.083268076
0.47879764,0.22221518,0.14754394
0.5323203,0.24304286,-0.3493576
0.7230273,0.37092197,-0.091633976
0.724115,0.32670593,-0.09647685
1.3190374,0.6414651,-0.16691315
0.7639684,0.35307482,-0.009903073
0.40426233,0.21605606,0.033257455
0.96381164,0.6241104,-0.45534575
1.4282933,1.0543187,-1.1475909
0.67069834,0.34477317,0.05051434
0.5485364,0.2649361,0.11183816
1.1701562,0.7971249,-0.8432935
0.9813381,0.44627517,-0.728736
0.67767215,0.3068404,0.26052272
0.76784664,0.38182652,0.56719756
0.41151744,0.18410583,-0.04063663
2.0625093,1.3274275,0.24657321
0.7471378,0.37227017,0.4223013
2.494908,1.4788545,-0.7871289
0.80774045,0.38961607,-0.24767244
0.5927004,0.31812286,0.19288254
0.6511814,0.33164847,0.15990764
1.2845404,0.67574763,-0.18704593
0.96448344,0.83329636,-0.72194654
1.179067,0.67589724,-0.22929657
0.8028268,0.35989505,-0.15472382
0.7319074,0.41614002,-0.32446286
0.74679655,0.36613774,-0.2246604
0.35126463,0.15241429,-0.07752898
1.5766954,1.1519827,0.011885285
0.35749218,0.25819802,0.05408722
0.45840362,0.1743497,-0.015798181
0.5023216,0.2620797,-0.05049324
1.3784097,0.6956279,0.40437537
0.4498114,0.2224793,0.057017237
0.49351466,0.25945526,0.060893774
0.53771245,0.23608996,-0.25002939
1.3780884,0.7572762,-0.2910006
1.5064622,0.712579,-0.243667
0.6405547,0.26692778,-0.020257115
0.40551877,0.1590151,0.16903833
1.48442,0.716725,-0.7711227
1.0446225,0.48792163,-0.26012737
0.8840513,0.36840254,-0.076185584
0.63897514,0.3165261,-0.061463952
1.6272538,0.99439496,0.54766667
0.44278494,0.20923284,-0.19582015
0.23095492,0.12735258,-0.12259844
0.42715064,0.16210566,-0.14275014
0.83478475,0.4032734,-0.28145176
0.5040382,0.2516534,0.2830408
0.549547,0.30782238,-0.16840938
1.1416659,0.5770768,-1.2099121
0.813359,0.5133121,-0.23776317
0.99589795,0.4607226,0.13925225
0.60144764,0.3051003,-0.14040732
1.013347,0.6095634,-0.0692727
1.1924073,0.6757195,-0.63570637
0.38261503,0.19635382,0.034648806
0.59619784,0.3205212,-0.3158986
0.6058438,0.27279407,-0.20568049
1.1712372,0.5135848,0.5283287
0.8190466,0.46471903,-0.039620638
0.72102726,0.3244947,0.13594583
0.853324,0.4931532,-0.19981992
0.6089613,0.3429566,-0.06507641
0.658599,0.2856036,-0.2586372
0.69274217,0.30572844,0.07394838
0.3232254,0.17821327,-0.13512301
1.7632046,1.1094452,-0.7611574
0.81354535,0.42216694,-0.4522199
0.72013646,0.35181287,-0.43108106
0.57160723,0.28996882,0.22426504
0.60279375,0.44613516,-0.7771964
0.49311075,0.18288471,-0.034104764
1.2939695,1.3657186,-0.09026611
0.8612868,0.5234644,-0.6049999
1.629071,0.6903658,0.12845111
0.41810456,0.1790104,0.091835916
1.3746688,0.69587785,0.2632048
0.6740936,0.40470076,-0.6324459
0.58212554,0.32790112,-0.010058761
1.4986362,0.80417,0.09495008
0.68031055,0.22888555,-0.07454479
0.3635577,0.16381957,-0.04842919
0.43716085,0.2654459,0.062063485
0.33078307,0.1408828,0.06962156
0.8588831,0.38899094,-0.41499174
0.6090906,0.27043554,0.075761676
0.50177425,0.21196872,-0.061923265
0.33630788,0.1466693,0.09308469
0.6999881,0.2952861,0.07318306
0.8642722,0.36155367,0.10168749
0.24649175,0.14298749,-0.10180384
1.1670852,0.48144904,0.06413245
1.1719532,0.55112505,0.02116239
0.5172586,0.19467944,-0.005730033
0.58062035,0.3195498,-0.08998078
1.582263,0.8683267,-0.94434243
0.45433778,0.22411428,0.037124664
3.0651765,1.762467,-0.09347224
0.6028854,0.2045865,-0.110889435
0.80390483,0.73590654,0.368634
0.9331776,0.47192475,0.3286699
0.76054853,0.367153,0.009473503
1.8164765,0.84880847,0.50927615
0.49203396,0.16681446,-0.0477781
0.4847873,0.50041664,-0.10240993
0.35315794,0.16277695,0.062316418
0.8740538,0.37986866,0.1922031
1.0970243,0.6485309,-0.47254634
0.9356596,0.3628293,-0.24157435
1.3629243,0.64305294,0.13565123
0.86206096,0.47450808,-0.5885557
0.8116389,0.5081421,-0.29435277
0.4227653,0.24617977,-0.050919384
0.9583235,0.47190604,0.030253768
1.0243205,0.5124665,-0.006713867
0.56947833,0.3607898,-0.055152535
0.60362715,0.31075397,-0.03222817
0.4312904,0.16902125,0.29912752
0.51978207,0.21689579,-0.013745487
0.6678009,0.34761542,-0.09318441
1.0701406,0.54577637,0.25301796
0.62161136,0.31719857,0.04779017
0.53491545,0.2972868,-0.016622066
0.50376993,0.22388913,-0.121742666
1.1367434,0.5383238,-0.4913622
0.9152514,0.4887122,0.23550612
0.7694743,0.30611578,-0.032793403
0.75375533,0.35818702,-0.023658454
0.5272141,0.23269562,-0.09593922
1.0638407,0.67834383,-0.22441244
0.5990468,0.24362525,-0.13690937
0.6643398,0.5034397,-0.13019532
2.0937672,0.9991513,-0.70576084
0.47890264,0.20685166,-0.22849306
0.40688393,0.26416647,-0.006811738
0.34215698,0.17478517,-0.012041956
1.7469692,0.91452736,-1.5652636
0.42170602,0.21490769,0.02136439
1.4171036,0.81510746,-0.6403359
0.31148815,0.16446717,0.05340357
0.9163959,0.5532146,-0.58063364
1.2192658,0.65311295,-0.15686798
0.7646876,0.48675883,-0.7582376
1.497183,0.91531503,-1.1585653
0.5610687,0.26912093,0.42505383
0.5756829,0.29624516,-0.43657115
1.0077716,0.6018006,0.21079111
3.5454993,2.466039,0.35567963
0.49978393,0.2508498,0.05556056
1.102169,0.4744268,-0.4468037
0.6605018,0.7042583,0.07968485
0.65759677,0.27651292,-0.04657495
0.4452304,0.1833254,0.0476889
0.21510214,0.08910645,0.028583586
0.42984086,0.17135298,0.12712517
0.39415455,0.1399258,0.023742437
1.4444839,0.9009495,-0.36290073
0.6425445,0.29798543,0.17250174
0.83280015,0.41105196,-0.4421931
1.1632484,0.6294207,0.22800672
0.92035055,0.6084371,0.003046453
0.5602166,0.30577147,-0.2103208
1.3008043,0.53255606,-0.41917306
0.56661415,0.32095703,-0.061795115
0.8225846,0.5015128,-0.2610141
1.4881775,0.8586657,-0.5494571
1.5092828,1.0915121,-0.51987135
0.4446745,0.20263329,-0.21997172
1.4136057,0.617556,-0.71279216
0.746431,0.36371592,-0.17009506
0.6132679,0.27849174,-0.24992687
1.1069676,0.5561767,-0.6225626
0.89227295,0.46533903,0.4593795
0.49709105,0.21941958,0.31215107
0.7871154,0.3463322,-0.14061701
0.8886018,0.3731313,-0.058959484
1.0617859,0.49841014,-0.57239234
0.4587198,0.3400812,0.024138838
1.3612934,0.63407373,-0.7811922
0.546677,0.29277587,-0.071905434
0.82999617,0.45520362,0.82671756
0.43813208,0.22364911,-0.15317678
1.074373,0.6364366,-1.0320237
0.33532614,0.26757148,0.00068327785
0.3671769,0.17703694,0.078415394
0.5435934,0.27357274,0.34642106
0.60523427,0.66485435,-0.28923488
0.7394929,0.4246335,-0.56006473
1.1840686,0.60884374,-0.53786016
0.8482059,0.4259698,-0.4020589
0.68648785,0.35038298,-0.11242306
1.2146078,0.7882325,-1.6057737
0.5237884,0.24618912,-0.023266196
0.46580556,0.20101483,-0.07004756
0.9286768,0.5794795,-0.36043
0.4212082,0.2183974,-0.117444456
0.668933,0.29575154,0.32675457
0.6962261,0.38719118,-0.044496596
0.7629206,0.3298254,0.096683204
0.593582,0.26487473,0.26699755
0.9206901,0.3655961,-0.32405543
0.5408897,0.2507025,-0.35951692
1.0568758,0.46268776,0.25538015
0.45868754,0.19821237,-0.20253548
0.58028805,0.23043887,0.25496295
0.3845822,0.19224842,-0.17208128
0.60703,0.21747087,0.21750587
0.612797,0.23419134,-0.24757332
1.1182485,0.7610381,-0.45419925
0.40781072,0.2119828,-0.20394877
1.474426,0.80119,-0.09954727
0.3123851,0.15412961,-0.15250704
0.69013834,0.395242,-0.29406708
2.3152335,1.2288344,0.030108333
0.39427954,0.16932656,0.12602833
0.6560601,0.44165948,0.1675191
0.4843038,0.3095439,0.056053847
0.6738824,0.25746337,0.14277846
0.49873638,0.3286937,-0.16004491
0.7287506,0.32790184,0.32484752
1.0081131,0.6878187,-0.058380127
0.27746108,0.12041419,-0.02286306
0.71608734,0.29597858,-0.20510697
0.4545582,0.19606467,-0.2514287
1.395686,0.9220682,-0.14162725
0.3529021,0.1617705,0.033416867
0.66506845,0.3443059,0.09618133
0.61619705,0.2687673,-0.083925545
0.5597874,0.26900494,0.39567554
2.5618672,1.7122488,-2.9204211
0.70141613,0.35805297,-0.26293498
1.4013864,1.1242627,-0.6559844
0.8457752,0.5117194,-0.13765877
1.0274897,0.54608625,-0.6183771
0.56022495,0.2357444,0.11284897
1.047655,0.7190292,-0.50592387
0.66096735,0.27373564,0.1378054
0.7509822,0.36755788,-0.22288245
0.6016965,0.3158835,-0.09813845
0.60173345,0.23347563,-0.051158458
0.51682717,0.3171561,-0.15297073
0.5411283,0.25382337,-0.18494707
0.43681523,0.15805528,0.0042467117
0.4919568,0.28417513,-0.15130872
0.94909614,0.34944183,0.055938542
0.6207922,0.21083288,0.12976527
0.40200627,0.15678923,0.052242726
0.5732845,0.26966786,0.25815096
1.2446053,0.60996425,-0.7367157
1.7845412,0.57640433,-0.29599082
1.618372,0.7217946,-0.43126774
0.30956572,0.12860085,-0.011833549
1.4504299,0.67126936,0.80873287
0.37552738,0.18833154,0.11867553
0.976983,0.36023176,-0.0069355965
0.8828289,0.3824412,-0.051163077
0.43881923,0.26466793,-0.5215496
1.0177333,0.41946945,-0.41883683
1.1626264,0.5982898,-0.60447645
1.7617351,1.0552227,-1.1370786
1.1304697,0.54294914,-0.3384741
0.5064283,0.26238123,0.1591304
1.2298869,0.76011205,-0.2653966
0.6981072,0.44875035,-0.2334134
0.5676935,0.4163498,-0.11368823
1.118698,0.7162379,-0.6909714
0.42896804,0.2849946,0.06024733
0.6307178,0.3347657,0.010891318
0.36257324,0.21944097,-0.09859142
0.6687922,0.56094426,-0.10765818
0.62690234,0.30898649,-0.27206442
0.9302122,0.5705149,-0.89363
0.90126365,0.46007124,0.22526217
0.7644731,0.4356494,-0.124801636
0.4908188,0.21896248,0.01409024
0.8046329,0.3918785,-0.41124398
0.7265867,0.35641846,-0.40635037
0.5668544,0.23430398,0.27531558
0.3654797,0.15834536,-0.078143716
0.5763854,0.2517678,-0.15679932
0.8263984,0.5255693,-0.19959301
0.5967625,0.2671192,-0.5024956
1.2251673,0.5909636,0.028072238
0.85513043,0.40378228,0.45267773
0.87864566,0.3838115,0.0032663345
1.1879739,0.53846383,-0.2029298
1.7360716,0.8647135,-0.22339702
0.48331243,0.25034285,-0.20436466
0.42149365,0.2378644,-0.35234293
0.6652265,0.24005663,-0.0567019
0.4181465,0.15956692,-0.12990847
0.80177736,0.31614733,-0.31251627
0.7872165,0.39566168,-0.58377224
0.8122173,0.36764413,0.0017721057
0.3099436,0.12219796,0.031685144
0.45906714,0.26632723,0.267502
1.2921661,0.77613187,-1.3239572
1.191588,0.57675594,0.22729951
0.78946185,0.3541185,0.39336443
0.38346875,0.16926597,-0.19934323
0.53263605,0.31633905,-0.19345158
0.587698,0.26695016,-0.25841165
0.8346756,0.4434844,-0.374978
0.36837626,0.1664883,0.1591045
0.8824253,0.39952517,-0.4330321
0.76138246,0.36707354,0.19289845
0.66285807,0.29772797,0.24964088
0.6753837,0.3125455,-0.36918548
0.63662,0.3884036,-0.10033667
0.6216393,0.31013566,-0.09552032
1.7033141,0.91583,-1.5087461
1.4199711,0.66573936,-0.7604996
0.5819886,0.33201787,0.42746472
0.95514345,0.35921323,-0.05884248
0.36919928,0.26279533,-0.19748212
0.53315854,0.2759593,-0.22269684
1.3083702,0.68277264,-0.21587384
0.54835093,0.3345131,0.18431789
0.7291904,0.39213553,-0.08998492
0.7810138,0.44533488,-0.5114244
1.2828436,0.91920614,-0.42134333
0.6769381,0.3047283,0.1872294
1.3499787,1.5521348,-0.16366327
0.4398467,0.26202217,-0.0491879
0.40058866,0.20106475,-0.34703296
0.47635376,0.27760303,0.2062822
0.40785712,0.17670415,-0.090206504
0.62880206,0.48448065,-0.052309036
0.5377473,0.33542252,-0.41077018
0.3707859,0.15122099,0.059847295
1.0720297,0.39920738,-0.018836617
0.47034144,0.19756284,0.041154146
0.5519255,0.33601096,0.0964475
2.3113537,1.7112362,-2.3525527
0.7282151,0.30711836,0.077738106
0.5440349,0.26327878,-0.53139645
2.0394466,1.188319,-0.9656429
0.8344506,0.4744013,-0.23396295
0.55472845,0.32728916,-0.24080414
1.1034907,0.62829846,-0.123547316
1.123692,0.5094012,0.15647012
1.2106798,0.61822563,-0.524746
0.3724085,0.41207775,-0.018585905
0.8265459,0.43424827,-0.2851013
0.42675176,0.20029889,0.027454168
0.46055013,0.2350273,-0.050080538
0.6984233,0.31124586,0.1768601
1.0783212,0.663604,-0.9158119
0.5928455,0.2961799,0.40068954
1.7149117,0.8694986,-0.9295548
0.73959404,0.4408465,-0.3618458
0.9812372,0.5726467,-0.110884905
0.99543333,0.43424028,0.5172389
0.43617314,0.21049982,-0.17586946
0.6918462,0.24748093,0.13390017
0.52107066,0.21508391,0.3148119
1.1757561,0.49067253,0.32706153
0.46197876,0.18083937,0.16618797
1.2071204,0.72225153,-0.5789248
0.7467153,0.34823143,-0.05483508
1.783958,0.909236,-1.4449513
0.97352165,0.45130154,-0.4276846
0.7712214,0.36984584,-0.19522142
0.66773987,0.37902012,0.10856658
0.9360455,0.53156555,0.13536888
1.1261978,0.50967467,0.3331883
0.41897085,0.20922877,-0.1266475
0.6820497,0.45859078,-0.5710919
1.532892,1.8753288,0.27229
0.47755462,0.25632152,-0.0010647178
0.44587275,0.1763707,-0.0633786
0.77196604,0.4022891,-0.14091432
0.614318,0.26436254,-0.063331425
0.53727144,0.39269686,0.29137743
0.44296566,0.19664748,0.18221834
0.5467527,0.2545651,0.1327844
0.72507983,0.42151445,0.22261608
0.3601844,0.21927257,0.013742894
0.49142674,0.2094845,0.019874483
0.45144632,0.1674467,0.2221967
0.78119296,0.31772375,0.33525455
0.37983716,0.18844505,0.080652416
0.4989935,0.25694063,-0.024923712
1.3345234,0.8023839,-0.45917302
0.9237167,0.48324004,-0.1553874
0.6869461,0.291417,0.37603885
0.42231628,0.1741505,0.1090107
1.2737691,0.7675848,-0.21017063
1.4674563,0.57153887,-0.13788652
0.96666425,0.5182776,0.31223315
0.8196905,0.47048655,-0.39009726
0.66590154,0.4616588,0.07265556
0.58440065,0.21387313,-0.04529506
0.8992107,0.502674,-0.5377349
0.57064617,0.25079018,0.031594276
0.49781826,0.25962818,-0.238285
0.49601424,0.39382768,0.05584231
0.4568937,0.35569963,-0.6110013
0.5074654,0.21308474,-0.100215495
0.74334145,0.37105647,-0.06306094
1.2583394,0.690346,0.08197808
0.59857845,0.34171465,0.16493845
0.70554596,0.40419015,-0.98226845
0.36882624,0.14080676,0.039556414
0.7174069,0.31298485,0.051443398
0.8361964,0.3634169,0.5545449
0.54454625,0.24648355,-0.06550753
0.4467268,0.23615399,0.06970441
1.8926901,1.1206653,-1.5409693
0.67728233,0.302526,0.15114826
1.2239685,0.7775851,-0.11404455
0.2861329,0.10843283,0.008785695
0.6296961,0.27165174,-0.415496
0.63005805,0.28125352,0.2289316
0.7541872,0.32517505,-0.4935763
0.7431788,0.40509275,0.017333686
0.80665493,0.33264267,-0.16461885
0.8582544,0.374764,0.3040055
1.4204065,1.4832188,-0.92950857
0.8872109,0.30875498,-0.07547462
0.41719925,0.16912049,0.07500252
0.5869163,0.26073623,-0.17910296
0.59542197,0.48019636,-0.5178592
0.58061045,0.21228173,0.13341111
1.0486571,0.77566653,-0.5308222
1.249137,0.55811083,-0.14350462
0.5218355,0.24630304,-0.09443897
0.9649317,0.4949632,-0.41865724
0.6337574,0.2752895,-0.21130925
0.44781148,0.21661603,-0.07517156
0.6090315,0.3804695,-0.2722364
1.039155,0.4962768,-0.7760133
0.72626156,0.28044873,-0.10090554
0.45979214,0.27607492,-0.067540854
0.5331659,0.2763722,-0.2984326
0.47282913,0.19440597,0.1209417
1.2809633,0.71451426,0.21552825
0.8534599,0.40845978,-0.4457714
0.5554617,0.26192927,0.17429382
0.5900467,0.28989565,-0.12630671
0.6259678,0.25856653,-0.026901007
1.515971,0.95241624,0.008941531
0.5691177,0.35924733,-0.49369788
0.46112147,0.21352138,-0.005509764
0.7095505,0.3510829,0.097167015
0.8251586,0.46114227,-0.3438161
0.3333403,0.17598763,-0.004907429
0.9049402,0.45831856,-0.053114355
2.258866,1.1074064,-1.1442112
1.0393437,0.6048456,0.03374058
0.35201496,0.18862532,0.20254925
0.9705878,0.422835,-0.018785298
1.9637946,1.4284189,-1.433619
1.1926403,1.2898152,-0.50999266
0.48534834,0.18909821,-0.06395885
1.0133414,0.7544193,0.19359183
0.49051118,0.33201364,0.28285527
0.6852,0.32116047,-0.42767316
0.44845486,0.18970326,0.09895912
0.5019619,0.30834606,-0.12704593
0.6706229,0.36600602,-0.276763
0.66959596,0.27593336,0.19497365
0.8331724,0.39077634,-0.5421135
0.67346823,0.44692212,-0.12052226
1.567798,2.0519924,0.83675295
0.51241595,0.22006118,-0.41062272
0.9436929,0.58728594,-0.32145458
0.50615764,0.19553417,-0.255037
0.6328872,0.27397445,-0.14282888
0.3603389,0.15162185,0.08270866
0.5696678,0.28551736,0.0044121146
0.6031247,0.50002676,-0.03946826
0.77536243,0.46533373,-0.41328728
0.51247007,0.26221567,-0.05832371
1.5118455,0.8133723,-1.3149608
0.67619556,0.33659494,0.18615937
0.84533316,0.4813034,-0.07268661
1.9764991,1.2647003,-0.95948243
1.9261048,1.3372382,-2.0187669
0.70819384,0.34777924,-0.41882825
0.5460619,0.29728836,0.12030813
0.5563044,0.26555392,0.37692118
0.30697742,0.14400534,0.023457557
0.71609914,0.41123813,-0.78131217
0.9311865,0.43335468,-0.09888184
1.1600308,0.56311554,-0.6822534
0.5641572,0.26192805,-0.14618695
0.89078534,0.5379265,-0.20493436
1.1486086,0.52388644,-0.3396201
0.7990731,0.40999544,0.04501742
0.5871093,0.26269034,0.22532833
0.4394578,0.23521893,0.025538504
0.30828002,0.13108596,-0.06393701
1.7715169,1.1079773,0.28020906
0.5694413,0.32077587,-0.126277
0.4379888,0.21363178,-0.09462193
0.9982953,0.62610716,-0.20335346
0.45836717,0.2503784,-0.20038155
0.9361811,0.6318705,-0.2521534
1.2482332,0.57484174,0.12101221
0.32284734,0.16442984,0.055477947
0.7237438,0.31613216,-0.38024378
1.4573431,0.7959552,-0.10806215
0.9498818,0.5671759,0.279243
1.4069672,0.70857155,-0.31422025
0.58959043,0.29823744,-0.13436607
1.0218831,0.55994606,-0.6301663
0.62390614,0.29398763,-0.34629345
0.47601864,0.1891511,-0.051132828
0.42990255,0.22619203,0.011796236
0.76443726,0.39453688,0.17370391
0.4731132,0.2832847,-0.055292547
1.3762428,0.66682535,-0.15325236
0.72216934,0.3145732,-0.04913068
0.4844713,0.28213686,0.5187082
0.5904892,0.30950877,-0.21383363
0.40821412,0.24045156,-0.05084443
0.47604486,0.25448847,-0.013822436
1.4148148,0.67776644,-0.5886383
0.8873147,0.48448485,-0.07217789
0.77138287,0.39345744,0.16987997
1.1360793,0.934825,-0.21530843
0.57728636,0.25942403,-0.40038106
1.5003123,0.755658,-0.7974999
0.5940675,0.30773368,-0.08423078
1.3325694,0.9630075,-0.44819218
0.57802784,0.30320778,-0.53132737
0.77007765,0.39292422,-0.014223993
1.2472843,0.67513525,0.3306805
0.4035679,0.21405648,-0.23450434
0.48929098,0.26121926,0.11306718
0.8066962,0.41069886,-0.43382037
1.0731239,0.5225146,-0.44554782
0.45387384,0.21786429,0.029256582
0.65319705,0.32207528,-0.05769384
1.0902734,0.5501162,-0.23824108
1.2607349,0.59803724,-0.33986068
0.4081898,0.18434823,0.166953
0.69800645,0.31659517,0.27377146
0.5205097,0.30891082,-0.17450395
0.808913,0.5918596,-0.001097858
0.9542636,0.52842516,-0.21932852
1.6496793,1.0301652,0.07986498
0.5121305,0.20531505,0.38617128
0.36422926,0.24624014,-0.011298239
1.5337011,0.94078976,-1.2782834
0.57633054,0.3695037,0.05741632
0.5123492,0.23396717,0.40991274
0.5412734,0.21651337,0.21335205
0.6036612,0.37322915,-0.12829483
0.42380193,0.24274734,0.23317504
0.80519426,0.534091,-0.11188799
0.3723297,0.1816472,0.071967244
0.622351,0.2797712,0.01920712
1.3104403,0.67623097,-0.01783359
1.3876842,1.1298791,-1.5149912
0.7370745,0.3566177,-0.07248956
0.8511213,0.3272128,0.07300836
0.5091864,0.29974186,-0.14250481
0.44859624,0.29324386,0.035930306
1.0965849,0.6724999,0.26519632
0.8137396,0.6501844,-0.058235407
1.337732,0.6206222,-0.19148397
0.92488945,0.41820428,-0.13131195
1.7488596,0.7930706,0.15594935
0.57384884,0.32769242,0.08090752
0.7349609,0.34165967,0.30751365
1.533183,0.87270916,-0.7213844
0.5524603,0.25258327,-0.25840884
0.53887165,0.19832794,-0.117703736
0.9878709,0.41402605,0.10769272
0.4966995,0.2475193,-0.26447433
0.63997394,0.23211129,-0.25995165
1.1809062,0.43679404,-0.235533
0.9990619,0.41331497,0.17142731
0.5385851,0.23035312,-0.051727474
0.3905914,0.3427114,0.20921054
1.7639978,1.6091723,-0.69576406
0.46670374,0.22598676,0.09502703
1.3273476,0.7047096,0.3083998
0.64569324,0.34464595,0.19452298
0.65474814,0.3170321,-0.124207795
1.3863698,0.75983614,-0.92073405
1.151635,0.562405,-0.1362192
1.2423682,0.70022553,0.16101956
0.39139062,0.2025443,-0.07907869
0.49045938,0.2294131,-0.16837499
0.99447924,0.6942459,-0.6051617
1.2188447,0.6306754,0.50891364
1.0371872,0.5539975,-0.011987269
1.3953362,0.63957393,-0.6125376
0.39094195,0.17110859,0.3672382
0.967226,0.56588006,-0.3155654
0.57259184,0.21290413,-0.20386368
2.6867816,1.651407,-0.80195653
0.8058738,0.50774175,0.17005849
0.61343265,0.24428894,0.0024629235
0.7894941,0.3941161,-0.07016796
0.6195814,0.2667414,-0.08729294
0.51411587,0.2653935,-0.20129386
0.72217923,0.34393686,-0.17060947
0.70713097,0.28787124,-0.23045915
0.37024146,0.17359917,-0.068009436
0.59357965,0.26106256,-0.08620286
0.81633186,0.5685963,-0.09209889
1.1642356,0.7079136,-0.2659322
2.1647403,1.1708786,-2.351669
0.3635717,0.15450443,0.11077082
0.8900899,0.4570328,0.28033376
0.29266524,0.123250894,0.081263304
0.41716298,0.19560124,-0.04331854
0.4406872,0.17251043,0.07435918
0.91774046,0.47091842,-0.047108293
1.1968179,0.684247,-0.7188164
0.4501471,0.18667573,-0.07778022
0.47534448,0.1883496,0.16146395
0.48410767,0.20005547,-0.24713615
0.6218996,0.32255244,-0.06392336
0.59340787,0.26129818,-0.0011769533
0.45141107,0.2016262,0.01932615
0.99353,0.4009907,-0.033474803
0.62119246,0.2736481,-0.09004462
1.231946,0.6737664,0.4455033
0.89414746,0.36735895,-0.03137064
0.85231835,0.3776319,-0.08641654
0.8500729,0.49099347,-0.027066171
0.30363613,0.1262984,-0.008044064
1.5032817,0.8351183,-0.17286515
0.6501202,0.32430604,-0.017394543
2.1077845,1.1852537,-1.0098103
0.32244432,0.1833036,-0.0030173957
0.60595864,0.5503182,-0.18272531
0.9463685,0.4622618,0.19050914
0.5516295,0.34499055,-0.14486998
0.74764156,0.40298066,-0.6619138
0.53292567,0.26394796,-0.08981067
0.79701924,0.45007843,-0.4431665
0.43097076,0.22473912,-0.1952272
1.1922356,0.59379077,-0.86913127
1.3355762,0.64839345,0.022472858
0.51466256,0.3055846,-0.18857795
2.8556087,1.9398328,-0.1977222
1.7430195,1.0743269,0.19372857
0.79860115,0.4892235,-0.27321726
0.46291688,0.29072246,-0.6751951
0.60582757,0.24174038,0.46431533
0.58316725,0.2152401,0.03646809
0.38463792,0.20631598,0.02866143
0.8735904,0.5101521,-0.38354486
1.0664569,0.62823457,0.16282701
0.74838793,0.2805207,0.22542757
1.5727032,0.8458961,-1.3113289
0.5728952,0.25867617,-0.017008483
0.6094132,0.24457283,0.11800331
0.36293834,0.17976613,-0.05131361
0.73629475,0.42360866,-0.49396193
0.4595931,0.19069786,-0.06466672
0.61506736,0.38858703,0.15931723
0.7098724,0.2922017,-0.47592118
1.2114019,0.7215398,0.050260425
0.65226156,0.27466413,0.39170077
1.9312191,1.2595197,-0.50094104
0.42415324,0.17886269,0.06220275
1.0672371,0.52061737,0.31194627
0.55749804,0.31520173,-0.41922712
0.62603086,0.26376888,-0.27559304
0.40978026,0.21508993,0.098943055
0.94901407,0.50690275,-0.18793613
0.9359254,0.43601328,0.02513659
0.495602,0.25039932,-0.36899573
0.8711913,0.3884657,0.5024026
1.3888881,0.62047577,-0.21812189
0.5305541,0.25927514,0.3391034
0.37526608,0.18367447,-0.15411577
1.3772213,0.64744383,0.28399384
0.32503748,0.1601082,0.059535325
0.48273703,0.22214673,-0.19552481
0.65915364,0.27814242,-0.15294868
1.2932432,0.85274464,-0.3689177
1.377271,0.6608792,-0.7542447
0.7104186,0.3365168,0.3247251
0.47362772,0.21241553,0.32196367
0.4477323,0.22873767,-0.18872076
1.0250053,0.5735378,-0.35572112
0.3553679,0.17562906,0.12241894
1.0790344,0.8312156,-1.0433774
0.99569196,0.47098145,-0.41132462
1.4801737,0.5184915,-0.35601747
0.7123943,0.5486531,0.19415033
0.81214833,0.5498409,-0.029765904
0.5965623,0.30801553,0.40192097
0.9453308,0.6255032,-0.82364476
0.48591152,0.27750337,-0.1181446
0.88861126,0.39731157,-0.19446927
1.4134326,0.81968844,-0.2612239
0.73157,0.38303468,0.15075892
0.5201732,0.23626152,0.10789707
1.0109963,0.85245615,-0.4324556
0.8498662,0.43275657,-0.59717804
1.0249183,0.5300379,0.12312162
0.69151706,0.38358098,-0.21814102
0.84360087,0.6448686,0.3586393
1.3931617,0.7940999,-0.68688
0.45796886,0.22175078,-0.16291377
0.7805202,0.43959355,0.45079142
0.50815415,0.25662202,-0.19339126
0.48585877,0.21598598,0.19753069
0.59204394,0.25950608,-0.09221333
0.66101366,0.3411294,-0.09802312
0.42495862,0.1774903,0.14506567
